"stockid","stocklong","year","SSB","TBbest","TCbest","TB","TC","R"
"PSLANCESYS","Pacific sand lance Souya Strait",1992,NA,NA,32700,NA,32700,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1993,NA,NA,28000,NA,28000,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1994,NA,NA,29800,NA,29800,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1995,NA,NA,56300,NA,56300,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1996,NA,NA,34800,NA,34800,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1997,NA,NA,52100,NA,52100,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1998,NA,NA,33700,NA,33700,NA
"PSLANCESYS","Pacific sand lance Souya Strait",1999,NA,NA,27800,NA,27800,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2000,NA,NA,12400,NA,12400,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2001,NA,NA,13400,NA,13400,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2002,NA,NA,15300,NA,15300,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2003,NA,NA,13500,NA,13500,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2004,NA,NA,11300,NA,11300,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2005,NA,NA,19800,NA,19800,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2006,NA,NA,31900,NA,31900,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2007,NA,NA,16500,NA,16500,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2008,NA,NA,15000,NA,15000,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2009,NA,NA,14400,NA,14400,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2010,NA,NA,22300,NA,22300,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2011,NA,NA,6440,NA,6440,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2012,NA,NA,3150,NA,3150,NA
"PSLANCESYS","Pacific sand lance Souya Strait",2013,NA,NA,7020,NA,7020,NA
"RHERRPAC","Round herring Pacific Ocean",1985,NA,NA,6270,NA,6270,NA
"RHERRPAC","Round herring Pacific Ocean",1986,NA,NA,6010,NA,6010,NA
"RHERRPAC","Round herring Pacific Ocean",1987,NA,NA,5350,NA,5350,NA
"RHERRPAC","Round herring Pacific Ocean",1988,NA,NA,5930,NA,5930,NA
"RHERRPAC","Round herring Pacific Ocean",1989,NA,NA,5000,NA,5000,NA
"RHERRPAC","Round herring Pacific Ocean",1990,NA,NA,5840,NA,5840,NA
"RHERRPAC","Round herring Pacific Ocean",1991,NA,NA,5810,NA,5810,NA
"RHERRPAC","Round herring Pacific Ocean",1992,NA,NA,12600,NA,12600,NA
"RHERRPAC","Round herring Pacific Ocean",1993,NA,NA,18200,NA,18200,NA
"RHERRPAC","Round herring Pacific Ocean",1994,NA,NA,19600,NA,19600,NA
"RHERRPAC","Round herring Pacific Ocean",1995,NA,NA,17500,NA,17500,NA
"RHERRPAC","Round herring Pacific Ocean",1996,NA,NA,19400,NA,19400,NA
"RHERRPAC","Round herring Pacific Ocean",1997,NA,NA,25700,NA,25700,NA
"RHERRPAC","Round herring Pacific Ocean",1998,NA,NA,24400,NA,24400,NA
"RHERRPAC","Round herring Pacific Ocean",1999,NA,NA,12900,NA,12900,NA
"RHERRPAC","Round herring Pacific Ocean",2000,NA,NA,10800,NA,10800,NA
"RHERRPAC","Round herring Pacific Ocean",2001,NA,NA,14000,NA,14000,NA
"RHERRPAC","Round herring Pacific Ocean",2002,NA,NA,9830,NA,9830,NA
"RHERRPAC","Round herring Pacific Ocean",2003,NA,NA,13700,NA,13700,NA
"RHERRPAC","Round herring Pacific Ocean",2004,NA,NA,12800,NA,12800,NA
"RHERRPAC","Round herring Pacific Ocean",2005,NA,NA,17200,NA,17200,NA
"RHERRPAC","Round herring Pacific Ocean",2006,NA,NA,21900,NA,21900,NA
"RHERRPAC","Round herring Pacific Ocean",2007,NA,NA,31700,NA,31700,NA
"RHERRPAC","Round herring Pacific Ocean",2008,NA,NA,28000,NA,28000,NA
"RHERRPAC","Round herring Pacific Ocean",2009,NA,NA,29000,NA,29000,NA
"RHERRPAC","Round herring Pacific Ocean",2010,NA,NA,18100,NA,18100,NA
"RHERRPAC","Round herring Pacific Ocean",2011,NA,NA,44600,NA,44600,NA
"RHERRPAC","Round herring Pacific Ocean",2012,NA,NA,42700,NA,42700,NA
"RHERRPAC","Round herring Pacific Ocean",2013,NA,NA,37000,NA,37000,NA
"RHERRTSST","Round herring Tsushima Strait",1976,93600,140000,34900,140000,34900,2.88e+09
"RHERRTSST","Round herring Tsushima Strait",1977,109000,139000,34600,139000,34600,2.63e+09
"RHERRTSST","Round herring Tsushima Strait",1978,126000,149000,41700,149000,41700,1.63e+09
"RHERRTSST","Round herring Tsushima Strait",1979,78800,98700,38100,98700,38100,1.63e+09
"RHERRTSST","Round herring Tsushima Strait",1980,46000,60900,28000,60900,28000,1.27e+09
"RHERRTSST","Round herring Tsushima Strait",1981,37900,58200,25200,58200,25200,1.19e+09
"RHERRTSST","Round herring Tsushima Strait",1982,31400,56400,25600,56400,25600,1.37e+09
"RHERRTSST","Round herring Tsushima Strait",1983,28400,53800,28600,53800,28600,1.72e+09
"RHERRTSST","Round herring Tsushima Strait",1984,26800,46100,27400,46100,27400,2.97e+09
"RHERRTSST","Round herring Tsushima Strait",1985,23200,48600,23100,48600,23100,1.87e+09
"RHERRTSST","Round herring Tsushima Strait",1986,41400,67100,39700,67100,39700,2.07e+09
"RHERRTSST","Round herring Tsushima Strait",1987,23500,53900,28200,53900,28200,3.66e+09
"RHERRTSST","Round herring Tsushima Strait",1988,47600,89800,47100,89800,47100,2.85e+09
"RHERRTSST","Round herring Tsushima Strait",1989,54900,104000,42100,104000,42100,3.07e+09
"RHERRTSST","Round herring Tsushima Strait",1990,59400,114000,42400,114000,42400,2.38e+09
"RHERRTSST","Round herring Tsushima Strait",1991,58700,85800,35300,85800,35300,2.8e+09
"RHERRTSST","Round herring Tsushima Strait",1992,48600,101000,45300,101000,45300,5.2e+09
"RHERRTSST","Round herring Tsushima Strait",1993,62900,98800,39900,98800,39900,2.84e+09
"RHERRTSST","Round herring Tsushima Strait",1994,69500,104000,45900,104000,45900,3.34e+09
"RHERRTSST","Round herring Tsushima Strait",1995,50300,72900,28100,72900,28100,1.4e+09
"RHERRTSST","Round herring Tsushima Strait",1996,39800,55500,25800,55500,25800,1.49e+09
"RHERRTSST","Round herring Tsushima Strait",1997,31000,64700,27300,64700,27300,1.3e+09
"RHERRTSST","Round herring Tsushima Strait",1998,29200,50500,21700,50500,21700,6.97e+08
"RHERRTSST","Round herring Tsushima Strait",1999,19700,33200,14100,33200,14100,5.86e+08
"RHERRTSST","Round herring Tsushima Strait",2000,16100,30100,9930,30100,9930,5.38e+08
"RHERRTSST","Round herring Tsushima Strait",2001,16000,34500,14600,34500,14600,1.16e+09
"RHERRTSST","Round herring Tsushima Strait",2002,14200,40600,14300,40600,14300,1.27e+09
"RHERRTSST","Round herring Tsushima Strait",2003,18700,24400,13200,24400,13200,1.41e+09
"RHERRTSST","Round herring Tsushima Strait",2004,23700,38000,16600,38000,16600,7.61e+08
"RHERRTSST","Round herring Tsushima Strait",2005,20700,35800,15500,35800,15500,1.7e+09
"RHERRTSST","Round herring Tsushima Strait",2006,27800,48600,14900,48600,14900,1.24e+09
"RHERRTSST","Round herring Tsushima Strait",2007,39500,57500,27000,57500,27000,1.11e+09
"RHERRTSST","Round herring Tsushima Strait",2008,25100,45400,15300,45400,15300,1.41e+09
"RHERRTSST","Round herring Tsushima Strait",2009,38000,65900,22700,65900,22700,1.16e+09
"RHERRTSST","Round herring Tsushima Strait",2010,41000,71000,28700,71000,28700,1.57e+09
"RHERRTSST","Round herring Tsushima Strait",2011,42300,81600,37800,81600,37800,2.09e+09
"RHERRTSST","Round herring Tsushima Strait",2012,42600,105000,36100,105000,36100,3.24e+09
"RHERRTSST","Round herring Tsushima Strait",2013,66900,119000,50100,119000,50100,2.16e+09
"SARDBC","Pacific sardine Pacific Coast of Canada",2002,NA,NA,822,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2003,NA,NA,1010,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2004,NA,NA,4260,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2005,NA,NA,3270,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2006,NA,NA,1560,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2007,NA,NA,1510,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2008,NA,NA,10400,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2009,NA,NA,15300,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2010,NA,NA,22200,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2011,NA,NA,20700,NA,NA,NA
"SARDBC","Pacific sardine Pacific Coast of Canada",2012,NA,NA,19100,NA,NA,NA
"SARDINWA","Sardinella West Africa",1990,NA,713000,279000,713000,279000,NA
"SARDINWA","Sardinella West Africa",1991,NA,703000,186000,703000,186000,NA
"SARDINWA","Sardinella West Africa",1992,NA,803000,230000,803000,230000,NA
"SARDINWA","Sardinella West Africa",1993,NA,857000,188000,857000,188000,NA
"SARDINWA","Sardinella West Africa",1994,NA,756000,162000,756000,162000,NA
"SARDINWA","Sardinella West Africa",1995,NA,1080000,181000,1080000,181000,NA
"SARDINWA","Sardinella West Africa",1996,NA,1160000,363000,1160000,363000,NA
"SARDINWA","Sardinella West Africa",1997,NA,1020000,366000,1020000,366000,NA
"SARDINWA","Sardinella West Africa",1998,NA,881000,456000,881000,456000,NA
"SARDINWA","Sardinella West Africa",1999,NA,759000,354000,759000,354000,NA
"SARDINWA","Sardinella West Africa",2000,NA,677000,356000,677000,356000,NA
"SARDINWA","Sardinella West Africa",2001,NA,604000,319000,604000,319000,NA
"SARDINWA","Sardinella West Africa",2002,NA,536000,310000,536000,310000,NA
"SARDINWA","Sardinella West Africa",2003,NA,440000,331000,440000,331000,NA
"SARDINWA","Sardinella West Africa",2004,NA,330000,279000,330000,279000,NA
"SARDINWA","Sardinella West Africa",2005,NA,457000,402000,457000,402000,NA
"SARDINWA","Sardinella West Africa",2006,NA,738000,312000,738000,312000,NA
"SARDINWA","Sardinella West Africa",2007,NA,985000,485000,985000,485000,NA
"SARDINWA","Sardinella West Africa",2008,NA,1180000,556000,1180000,556000,NA
"SARDINWA","Sardinella West Africa",2009,NA,904000,505000,904000,505000,NA
"SARDINWA","Sardinella West Africa",2010,NA,637000,540000,637000,540000,NA
"SARDMEDGSA1","European pilchard Northern Alboran Sea",2002,NA,NA,5460,NA,5460,NA
"SARDMEDGSA1","European pilchard Northern Alboran Sea",2003,NA,NA,7890,NA,7890,NA
"SARDMEDGSA1","European pilchard Northern Alboran Sea",2004,NA,NA,3860,NA,3860,NA
"SARDMEDGSA1","European pilchard Northern Alboran Sea",2005,NA,NA,6920,NA,6920,NA
"SARDMEDGSA1","European pilchard Northern Alboran Sea",2006,NA,NA,9160,NA,9160,NA
"SARDMEDGSA1","European pilchard Northern Alboran Sea",2007,NA,NA,5250,NA,5250,NA
